"Type Name","Type Id","Longitude","Request Id","Request Date","Latitude","_id","ID","Street Address"
"(nrs) Street Sweeping Complaint",1538,-74.18828,328787,2015-05-27,40.75757,12860,238403,"233 N 7TH ST"
"(cfwb) Rodent Control Complaint - 07108",256315,-74.20818,328788,2015-05-27,40.72154,12861,238404,"42 NAIRN PL"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17211,328789,2015-05-27,40.76061,12862,238405,"263 GARSIDE ST"
"(cfwb) Animal Control Complaint - 07107",256297,-74.19153,328790,2015-05-27,40.75839,12863,238406,"76 N 9TH ST"
"(nrs) Garbage/Debris On Property",1509,-74.19842,328791,2015-05-27,40.73414,12864,238407,"371 LITTLETON AVE"
"(cfwb) Animal Control Complaint - 07107",256297,-74.18767,328792,2015-05-27,40.75548,12865,238408,"219 N 5th St"
"(nrs) Overgrown Vegetation",1510,-74.20737,328793,2015-05-27,40.73852,12866,238409,"593 15TH AVE"
"Missed Garbage Pickup",248754,-74.19582,328794,2015-05-27,40.74376,12867,238410,"176 12TH AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.22866,328795,2015-05-27,40.74226,12868,238411,"121 BROOKDALE AVE"
"(nrs) Illegal Dumping",1492,-74.21909,328796,2015-05-27,40.71512,12869,238412," LESLIE ST"
"(nrs) Overgrown Vegetation",1510,-74.20132,328797,2015-05-27,40.71429,12870,238413,"373 PESHINE AVE"
"(cfwb) Animal Control Complaint - 07108",256298,-74.19705,328798,2015-05-27,40.72309,12871,238414,"134 PESHINE AVE"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17335,328799,2015-05-27,40.74893,12872,238415,"138 Dr Martin Luther King Jr Blvd"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17335,328800,2015-05-27,40.74893,12873,238416,"138 Dr Martin Luther King Jr Blvd"
"(nrs) Trimming/Pruning",1512,-74.14583,328801,2015-05-27,40.72673,12874,238417,"138 KOMORN ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17797,328802,2015-05-27,40.7573,12875,238418,"132 RIDGE ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.21153,328803,2015-05-27,40.71208,12876,238419,"160 HUNTINGTON TER"
"(nrs) Sanitation Missed Pick-up ",1526,-74.16606,328804,2015-05-27,40.72847,12877,238420,"116 ELM ST"
"(cfwb) Animal Control Complaint - 07103",256293,-74.20596,328805,2015-05-27,40.73249,12878,238421,"510 18TH AVE"
"(cfwb) Animal Control Complaint - 07103",256293,-74.20043,328806,2015-05-27,40.73333,12879,238422,"603 S 7TH ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.1729,328807,2015-05-27,40.75028,12880,238423,"108 Dr Martin Luther King Jr Blvd"
"(cfwb) Rodent Control Complaint - 07106",256312,-74.22816,328808,2015-05-27,40.74213,12881,238424,"122 BROOKDALE AVE"
"(cfwb) Animal Control Complaint - 07112",256299,-74.20748,328809,2015-05-27,40.71306,12882,238425,"199 CUSTER AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.21254,328810,2015-05-27,40.70578,12883,238426,"103 VASSAR AVE"
"(cfwb) Animal Control Complaint - 07103",256293,-74.1939,328811,2015-05-27,40.74218,12884,238427,"153 FAIRMOUNT AVE"
"(cfwb) Animal Control Complaint - 07105",256295,-74.13673,328812,2015-05-27,40.72897,12885,238428,"1 ROANOKE CT"
"(nrs) Recycling Missed Pick-up",1532,-74.16883,328813,2015-05-27,40.75428,12886,238429,"25 GOUVERNEUR ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.1989,328814,2015-05-27,40.72451,12887,238430,"578 BERGEN ST"
"(nrs) Overgrown Vegetation",1510,-74.18939,328815,2015-05-27,40.76138,12888,238431,"165 N 9TH ST"
"Hydrant/Water Pipe Issues (MN)",319295,-74.17346,328497,2015-05-27,40.71981,12889,238432,"224  Murray Street"
"Hydrant/Water Pipe Issues (MN)",319295,-74.14987,328568,2015-05-27,40.73063,12890,238433,"636 MARKET ST"
"(cfwb) Animal Control Complaint - 07106",256296,-74.214,328607,2015-05-27,40.74983,12891,238434,"109 Martens Ave"
"(cfwb) Animal Control Complaint - 07105",256295,-74.16492,328633,2015-05-27,40.72626,12892,238435,"30 WARWICK ST"
"(ws) Sewer drain/catch basin problems",1784,-74.16677,328640,2015-05-27,40.75078,12893,238436," PASSAIC ST"
"Missed Garbage Pickup",248754,-74.19844,328657,2015-05-27,40.73335,12894,238437,"393 LITTLETON AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.19844,328658,2015-05-27,40.73335,12895,238438,"393 LITTLETON AVE"
"(cfwb) Health Inspections - 07102",268040,-74.16924,328659,2015-05-27,40.73074,12896,238439,"55 LIBERTY ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.2056,328660,2015-05-27,40.71345,12897,238440,"348 SEYMOUR AVE"
"(cfwb) Animal Control Complaint - 07108",256298,-74.20396,328661,2015-05-27,40.72742,12898,238441,"99 Rose Terrace"
"(nrs) Sanitation Missed Pick-up ",1526,-74.16521,328662,2015-05-27,40.76663,12899,238442,"2 MAY ST"
"(nrs) Dangerous Trees",1515,-74.17273,328663,2015-05-27,40.7577,12900,238443,"182 SUMMER AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.2069,328664,2015-05-27,40.73666,12901,238444,"650 S 15TH ST"
"(nrs) Illegal Dumping",1492,-74.17262,328666,2015-05-27,40.72163,12902,238445," THOMAS ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.19013,328667,2015-05-27,40.72282,12903,238446,"2 STRATFORD PL"
"(nrs) Sanitation Missed Pick-up ",1526,-74.20808,328668,2015-05-27,40.73191,12904,238447,"663 S 14TH ST"
"(nrs) Overgrown Vegetation",1510,-74.24191,328670,2015-05-27,40.74005,12905,238448,"15 MIDLAND PL"
"(nrs) Code Enforcement Inspection Requests",1906,-74.23644,328671,2015-05-27,40.74425,12906,238449,"41 St Paul Ave"
"(nrs) Code Enforcement Inspection Requests",1906,-74.17662,328672,2015-05-27,40.76183,12907,238450,"248 PARKER ST"
"(cfwb) Rodent Control Complaint - 07102",256308,-74.19246,328674,2015-05-27,40.7233,12908,238451,"319 IRVINE TURNER BLVD"
"Missed Garbage Pickup",248754,-74.16799,328677,2015-05-27,40.72368,12909,238452,"125 PACIFIC ST"
"(cfwb) Animal Control Complaint - 07112",256299,-74.21855,328678,2015-05-27,40.71717,12910,238453,"93 WAINWRIGHT ST"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.2114,328682,2015-05-27,40.725,12911,238454,"848 S 15TH ST"
"(cfwb) Animal Control Complaint - 07112",256299,-74.21395,328684,2015-05-27,40.71601,12912,238455,"20 EDMUNDS PL"
"(cfwb) Animal Control Complaint - 07106",256296,-74.23773,328686,2015-05-27,40.73539,12913,238456,"10 MT VERNON PL"
"(nrs) Recycling Missed Pick-up",1532,-74.17998,328688,2015-05-27,40.76827,12914,238457,"603 4TH ST"
"(nrs) Overgrown Vegetation",1510,-74.17971,328689,2015-05-27,40.76826,12915,238458,"605 4TH ST"
"(cfwb) Animal Control Complaint - 07112",256299,-74.20682,328690,2015-05-27,40.71308,12916,238459,"10 ECKERT AVE"
"Missed Garbage Pickup",248754,-74.23186,328691,2015-05-27,40.7497,12917,238460,"14 FINLAY PL"
"(nrs) Dangerous Trees",1515,-74.19763,328692,2015-05-27,40.71268,12918,238461,"608 IRVINE TURNER BLVD"
"(cfwb) Health Inspections - 07104",268035,-74.16874,328694,2015-05-27,40.76861,12919,238462,"497 MT PROSPECT AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.18042,328695,2015-05-27,40.77196,12920,238463,"660 N 6TH ST"
"(nrs) Recycling Missed Pick-up",1532,-74.17579,328696,2015-05-27,40.76365,12921,238464,"151 2ND AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.23419,328698,2015-05-27,40.74081,12922,238465,"615 Sanford Ave"
"(cfwb) Health Inspections - 07104",268035,-74.16529,328699,2015-05-27,40.77073,12923,238466,"559 SUMMER AVE"
"Missed Garbage Pickup",248754,-74.23734,328705,2015-05-27,40.74236,12924,238467,"4 EASTERN PKWY"
"(cfwb) Health Inspections - 07112 and 07114",268042,-74.20317,328706,2015-05-27,40.68955,12925,238468,"947 FRELINGHUYSEN AVE"
"(nrs) Overgrown Vegetation",1510,-74.18863,328707,2015-05-27,40.76424,12926,238469,"47 SPRINGDALE AVE"
"(nrs) Overgrown Vegetation",1510,-74.22707,328708,2015-05-27,40.73809,12927,238470,"229 - 231 WEST END AVE"
"(nrs) Dangerous Trees",1515,-74.18912,328710,2015-05-27,40.76729,12928,238471,"316 N 12TH ST"
"(nrs) Tree / Fallen Branch Removal",1513,-74.16151,328711,2015-05-27,40.7294,12929,238472,"104 JEFFERSON ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.20485,328713,2015-05-27,40.74035,12930,238473,"435 S 14TH ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.19612,328765,2015-05-27,40.71782,12931,238474,"164 RIDGEWOOD AVE"
"(cfwb) Rodent Control Complaint - 07104",256310,-74.16822,328768,2015-05-27,40.75351,12932,238475,"242 MT PLEASANT AVE"
"(cfwb) Animal Control Complaint - 07103",256293,-74.17286,328818,2015-05-27,40.73752,12933,238476," HALSEY ST"
"(cfwb) Animal Control Complaint - 07103",256293,-74.20915,328820,2015-05-27,40.74354,12934,238477," S 20TH ST"
"(cfwb) Animal Control Complaint - 07112",256299,-74.20775,328821,2015-05-27,40.70561,12935,238478,"24 WEEQUAHIC AVE"
"(cfwb) Animal Control Complaint - 07104",256294,-74.17373,328828,2015-05-27,40.75718,12936,238479,"111 BLOOMFIELD AVE"
"(nrs) Garbage/Debris On Property",1509,-74.2049,328831,2015-05-27,40.74122,12937,238480,"406 S 15TH ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.2312,328832,2015-05-27,40.75156,12938,238481," AYR ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.16861,328833,2015-05-27,40.75426,12939,238482,"31 GOUVERNEUR ST"
"(nrs) Recycling Missed Pick-up",1532,-74.21533,328834,2015-05-27,40.74245,12940,238483,"72 S DEVINE ST"
"(cfwb) Animal Control Complaint - 07106",256296,-74.22978,328835,2015-05-27,40.74176,12941,238484,"135 NORWOOD ST"
"(eng) Potholes",3616,-74.17927,328836,2015-05-27,40.75609,12942,238485,"97 PARKER ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.24186,328837,2015-05-27,40.73329,12943,238486,"251 KERRIGAN BLVD"
"(cfwb) Animal Control Complaint - 07105",256295,-74.1514,328838,2015-05-27,40.72114,12944,238487,"92 JABEZ ST"
"(nrs) Overgrown Vegetation",1510,-74.20231,328839,2015-05-27,40.72239,12945,238488,"89 SEYMOUR AVE"
"(eng) Street Light Outages/Upgrades",1140,-74.17091,328840,2015-05-27,40.75508,12946,238489,"20 ROWLAND ST"
"(cfwb) Animal Control Complaint - 07112",256299,-74.21827,328841,2015-05-27,40.70681,12947,238490,"200 HANSBURY AVE"
"(cfwb) Animal Control Complaint - 07114",256300,-74.18452,328842,2015-05-27,40.72261,12948,238491,"65 SHERMAN AVE"
"Sanitation Missed Pick-up (MN)",318274,-74.19144,328843,2015-05-27,40.76255,12949,238492,"182 N 12TH ST"
"(cfwb) Rodent Control Complaint - 07106",256312,-74.2254,328844,2015-05-27,40.74285,12950,238493,"84 ALEXANDER ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.19013,328845,2015-05-27,40.72282,12951,238494,"2 STRATFORD PL"
"(nrs) Overgrown Vegetation",1510,-74.21039,328846,2015-05-27,40.73533,12952,238495,"611 S 18TH ST"
"(nrs) Recycling Missed Pick-up",1532,-74.16782,328847,2015-05-27,40.72707,12953,238496,"69 GARDEN ST"
"(cfwb) Rodent Control Complaint - 07106",256312,-74.22089,328848,2015-05-27,40.74288,12954,238497,"67 ISABELLA AVE"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.20842,328849,2015-05-27,40.72252,12955,238498,"660 CLINTON AVE"
"(nrs) Garbage/Debris On Property",1509,-74.21905,328850,2015-05-27,40.71783,12956,238499,"87 SCHLEY ST"
"(nrs) Overgrown Vegetation",1510,-74.21843,328851,2015-05-27,40.71808,12957,238500,"90 SCHLEY ST"
"(cfwb) Rodent Control Complaint - 07102",256308,-74.21963,328852,2015-05-27,40.75293,12958,238501,"181 Shepard Ave"
"(cfwb) Rodent Control Complaint - 07102",256308,-74.21314,328853,2015-05-27,40.71425,12959,238502,"266 CLINTON PL"
"(cfwb) Rodent Control Complaint - 07102",256308,-74.20841,328854,2015-05-27,40.71019,12960,238503,"131 MAPES AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.19812,328855,2015-05-27,40.72849,12961,238504,"78 WINANS AVE"
"Missed Garbage Pickup",248754,-74.19812,328856,2015-05-27,40.72849,12962,238505,"78 WINANS AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.21044,328857,2015-05-27,40.72586,12963,238506,"825 S 14TH ST"
"(cfwb) Rodent Control Complaint - 07112",256316,-74.18763,328858,2015-05-27,40.71938,12964,238507,"165 SHERMAN AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.1985,328859,2015-05-27,40.73904,12965,238508,"287 S 7TH ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.1954,328860,2015-05-27,40.72537,12966,238509,"113 JELLIFF AVE"
"(cfwb) Animal Control Complaint - 07103",256293,-74.20741,328861,2015-05-27,40.72783,12967,238510,"739 S 12TH ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.17237,328862,2015-05-27,40.73566,12968,238511,"126 MILFORD AVE"
"(cfwb) Animal Control Complaint - 07103",256293,-74.18359,328863,2015-05-27,40.73518,12969,238512,"149 SPRINGFIELD AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.23498,328864,2015-05-27,40.73914,12970,238513,"662 Sanford Ave"
"(cfwb) Health Inspections - 07102",268040,-74.17362,328865,2015-05-27,40.73364,12971,238514,"865 BROAD ST"
"(nrs) No Heat/Hot Water",1524,-74.21909,328866,2015-05-27,40.74362,12972,238515,"40 COLUMBIA AVE"
"(cfwb) Animal Control Complaint - 07103",256293,-74.18256,328867,2015-05-27,40.74779,12973,238516,"171 SUSSEX AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.17415,328868,2015-05-27,40.75337,12974,238517,"57 STONE ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.16081,328869,2015-05-27,40.77929,12975,238518,"801 SUMMER AVE"
"(cfwb) Rodent Control Complaint - 07107 Od",256314,-74.19674,328870,2015-05-27,40.74492,12976,238519,"155 - 157 S 8TH ST"
"(cfwb) Animal Control Complaint - 07107",256297,-74.18863,328871,2015-05-27,40.75497,12977,238520,"189 N 6TH ST"
"(nrs) Recycling Missed Pick-up",1532,-74.19713,328872,2015-05-27,40.73941,12978,238521," S 6TH ST"
"Missed Garbage Pickup",248754,0,328873,2015-05-27,0,12979,238522,NA
"Missed Recycling Pickup",251415,0,328874,2015-05-27,0,12980,238523,NA
"(cfwb) Animal Control Complaint - 07105",256295,-74.13896,328875,2015-05-27,40.71625,12981,238524,"465 WILSON AVE"
"(nrs) Overgrown Vegetation",1510,-74.17625,328876,2015-05-27,40.72097,12982,238525,"491 MULBERRY ST"
"(nrs) Overgrown Vegetation",1510,-74.17661,328877,2015-05-27,40.72091,12983,238526,"497 MULBERRY ST"
"(nrs) Garbage/Debris On Property",1509,-74.16433,328878,2015-05-27,40.76897,12984,238527,"106 LINCOLN AVE"
"(pol) Police Investigation Request",1898,-74.16433,328879,2015-05-27,40.76897,12985,238528,"106 LINCOLN AVE"
"(nrs) Abandoned Building Board and Secure",1521,-74.16433,328880,2015-05-27,40.76897,12986,238529,"106 LINCOLN AVE"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.19115,328881,2015-05-27,40.7275,12987,238530,"205 IRVINE TURNER BLVD"
"Recycling Missed Pick-up (MN)",318273,-74.21593,328882,2015-05-27,40.72668,12988,238531,"863 S 20TH ST"
"Recycling Missed Pick-up (MN)",318273,-74.21593,328883,2015-05-27,40.72668,12989,238532,"863 S 20TH ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.17556,328884,2015-05-27,40.71897,12990,238533,"190 EMMET ST"
"(cfwb) Rodent Control Complaint - 07108",256315,0,328885,2015-05-27,0,12991,238534,NA
"(cfwb) Animal Control Complaint - 07108",256298,-74.19111,328886,2015-05-27,40.71814,12992,238535,"126 MILFORD AVE"
"Missed Garbage Pickup",248754,-74.16964,328887,2015-05-27,40.77065,12993,238536,"591 CLIFTON AVE"
"Missed Recycling Pickup",251415,-74.22556,328888,2015-05-27,40.74488,12994,238537,"26 BOYLAN ST"
"(nrs) Recycling Missed Pick-up",1532,-74.21792,328709,2015-05-27,40.74001,12995,238538,"36 VAILSBURG TER"
"(nrs) Bulk Missed Pickup",1531,-74.2121,328719,2015-05-27,40.72569,12996,238539,"856 S 16TH ST"
"(nrs) Bulk Missed Pickup",1531,-74.19873,328720,2015-05-27,40.72412,12997,238540,"588 BERGEN ST"
"(nrs) Dangerous Trees",1515,-74.21569,328722,2015-05-27,40.71905,12998,238541,"121 LESLIE ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.18428,328726,2015-05-27,40.77485,12999,238542,"568 N 11TH ST"
"(nrs) Illegal Dumping",1492,-74.17228,328729,2015-05-27,40.77537,13000,238543," Degraw Ave"
"(nrs) Illegal Dumping",1492,-74.21823,328733,2015-05-27,40.74004,13001,238544,"36 Valisburg Terrace"
"(nrs) Bulk Missed Pickup",1531,-74.19524,328734,2015-05-27,40.74038,13002,238545,"196 LITTLETON AVE"
"(nrs) Dangerous Trees",1515,-74.17308,328735,2015-05-27,40.75712,13003,238546,"168 SUMMER AVE"
"(nrs) Abandoned Building Board and Secure",1521,-74.21454,328738,2015-05-27,40.71515,13004,238547,"12 WILLOUGHBY ST"
"(nrs) Overgrown Vegetation",1510,-74.21454,328739,2015-05-27,40.71515,13005,238548,"12 WILLOUGHBY ST"
"(cfwb) Animal Control Complaint - 07112",256299,-74.21454,328740,2015-05-27,40.71515,13006,238549,"12 WILLOUGHBY ST"
"(nrs) Bulk Missed Pickup",1531,-74.21911,328742,2015-05-27,40.74829,13007,238550,"102 GRAND AVE"
"(nrs) Bulk Missed Pickup",1531,-74.16975,328743,2015-05-27,40.78128,13008,238551,"300 MONTCLAIR AVE"
"(nrs) Bulk Missed Pickup",1531,-74.19506,328744,2015-05-27,40.74292,13009,238552,"142 S 6TH ST"
"(nrs) Bulk Missed Pickup",1531,-74.17489,328745,2015-05-27,40.76289,13010,238553,"288 RIDGE ST"
"(nrs) Bulk Missed Pickup",1531,-74.20741,328746,2015-05-27,40.74564,13011,238554,"331 S 19TH ST"
"(nrs) Overgrown Vegetation",1510,-74.20206,328747,2015-05-27,40.72224,13012,238555,"91 SEYMOUR AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.19634,328748,2015-05-27,40.72131,13013,238556,"171 BADGER AVE"
"(nrs) Bulk Missed Pickup",1531,-74.19159,328750,2015-05-27,40.72373,13014,238557,"12-Feb HILLSIDE AVE"
"(nrs) Bulk Missed Pickup",1531,-74.24212,328751,2015-05-27,40.74096,13015,238558,"61 WOODBINE AVE"
"(nrs) Bulk Missed Pickup",1531,-74.23247,328754,2015-05-27,40.74391,13016,238559,"515 Sanford Ave"
"(nrs) Bulk Missed Pickup",1531,-74.18631,328757,2015-05-27,40.76786,13017,238560,"97 - 104 N 10TH ST"
"(nrs) Bulk Missed Pickup",1531,-74.1813,328758,2015-05-27,40.77674,13018,238561,"622 N 9TH ST"
"(nrs) Bulk Missed Pickup",1531,-74.16286,328759,2015-05-27,40.78086,13019,238562," COEYMAN ST"
"(nrs) Bulk Missed Pickup",1531,-74.19396,328760,2015-05-27,40.7428,13020,238563,"122 LITTLETON AVE"
"(nrs) Garbage/Debris On Property",1509,-74.20051,328761,2015-05-27,40.72246,13021,238564,"110 CHADWICK AVE"
"(nrs) Bulk Missed Pickup",1531,-74.22556,328762,2015-05-27,40.74488,13022,238565,"26 BOYLAN ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.16743,328763,2015-05-27,40.76836,13023,238566,"482 SUMMER AVE"
"Garbage/Debris on Property (MN)",318272,-74.19242,328889,2015-05-27,40.76209,13024,238567,"189 N 13TH ST"
"Hydrant/Water Pipe Issues (MN)",319295,-74.17509,328555,2015-05-27,40.73759,13025,238568,"82  Bank Street"
"(nrs) Recycling Missed Pick-up",1532,-74.2136,328817,2015-05-27,40.74254,13026,238569,"60 SPEEDWAY AVE"
"(cfwb) Health Inspections - 07112 and 07114",268042,-74.21583,328819,2015-05-27,40.71051,13027,238570,"382 CLINTON PL"
"(cfwb) Animal Control Complaint - 07103",256293,-74.19858,328822,2015-05-27,40.73855,13028,238571,"175 14TH AVE"
"(nrs) Garbage Put Out Incorrectly",1507,-74.16932,328823,2015-05-27,40.72687,13029,238572,"146 E KINNEY ST"
"(nrs) Garbage/Debris On Property",1509,-74.16932,328824,2015-05-27,40.72687,13030,238573,"146 E KINNEY ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.18979,328825,2015-05-27,40.75922,13031,238574,"244 ROSEVILLE AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.2061,328826,2015-05-27,40.71866,13032,238575,"111 Osborne Terrace"
"(nrs) Overgrown Vegetation",1510,-74.16733,328829,2015-05-27,40.78257,13033,238576,"911 LAKE ST"
"Garbage/Debris on Property (MN)",318272,-74.224,328890,2015-05-27,40.74146,13034,238577,"114 WEST END AVE"
"Garbage/Debris on Property (MN)",318272,-74.224,328891,2015-05-27,40.74146,13035,238578,"114 WEST END AVE"
"Garbage/Debris on Property (MN)",318272,-74.16284,328892,2015-05-27,40.72524,13036,238579,"79 WARWICK ST"
"Sanitation Missed Pick-up (MN)",318274,-74.21312,328893,2015-05-27,40.70782,13037,238580,"150 POMONA AVE"
"Potholes (MN)",318276,-74.14894,328565,2015-05-27,40.72807,13038,238581,"37-67 MAGAZINE ST"
"(eng) Traffic Signal Out - 7:30am-4pm",1176,-74.16963,328654,2015-05-27,40.7443,13039,238582,"500-506 BROAD ST"
"(nrs) Sanitation and Recyling General Information",4438,-74.21706,328894,2015-05-27,40.70849,13040,238583,"223 VASSAR AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.17694,328895,2015-05-27,40.76147,13041,238584,"215 BLOOMFIELD AVE"
"(ws) Water and Sewer Pipe Problems",1841,-74.17694,328896,2015-05-27,40.76147,13042,238585,"215 BLOOMFIELD AVE"
"(cfwb) Animal Control Complaint - 07105",256295,-74.16411,328897,2015-05-27,40.72756,13043,238586,"235 WALNUT ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.19051,328898,2015-05-27,40.72322,13044,238587,"18 STRATFORD PL"
"(cfwb) Animal Control Complaint - 07108",256298,-74.1954,328899,2015-05-27,40.72537,13045,238588,"127 JELLIFF AVE"
"(nrs) Garbage Put Out Incorrectly",1507,-74.18044,328900,2015-05-27,40.72717,13046,238589,"519 WASHINGTON ST"
"(nrs) Garbage/Debris On Property",1509,0,328901,2015-05-27,0,13047,238590,NA
"(nrs) Code Enforcement Inspection Requests",1906,-74.19329,328902,2015-05-27,40.75546,13048,238591,"53-55 GRAY ST"
